Timestamp,Temperature,Humidity,SoilMoisture,CoPpm,LightLevel,IsRaining,Watering
2025-01-29 05:59:01.798205+07:00,17.799999237060547,49.09999847412109,7.0,123.25042926766554,1.6699999570846558,0.0,1
2025-01-29 06:01:02.597071+07:00,17.799999237060547,49.09999847412109,7.0,163.93527693132,1.6699999570846558,0.0,1
2025-01-29 06:03:03.229270+07:00,17.799999237060547,49.20000076293945,8.0,157.81987365729736,1.6699999570846558,0.0,1
2025-01-29 06:05:03.715566+07:00,17.799999237060547,49.29999923706055,8.0,163.30690506519346,1.6699999570846558,0.0,1
2025-01-29 06:07:04.684873+07:00,17.899999618530273,49.09999847412109,8.0,124.76502437861612,1.6699999570846558,0.0,1
2025-01-29 06:09:05.214406+07:00,17.899999618530273,49.29999923706055,8.0,165.09300397994798,1.6699999570846558,0.0,1
2025-01-29 06:11:05.708426+07:00,17.799999237060547,49.29999923706055,8.0,159.97067313771657,1.6699999570846558,0.0,1
2025-01-29 06:13:06.574101+07:00,17.799999237060547,49.29999923706055,8.0,160.35162183931567,1.6699999570846558,0.0,1
2025-01-29 06:15:07.199817+07:00,17.799999237060547,49.20000076293945,8.0,162.29966602730056,1.6699999570846558,0.0,1
2025-01-29 06:17:07.756342+07:00,17.700000762939453,48.900001525878906,8.0,129.19001511932734,1.6699999570846558,0.0,1
2025-01-29 06:19:08.500361+07:00,17.600000381469727,49.20000076293945,7.0,165.7378758767607,1.6699999570846558,0.0,1
2025-01-29 06:21:09.107790+07:00,17.600000381469727,49.0,8.0,156.43023153266847,1.6699999570846558,0.0,1
2025-01-29 06:23:09.679832+07:00,17.5,49.20000076293945,8.0,163.4736343123399,1.6699999570846558,0.0,1
2025-01-29 06:25:10.493637+07:00,17.5,49.09999847412109,7.0,160.09787481803107,1.6699999570846558,0.0,1
2025-01-29 06:27:11.094319+07:00,17.5,49.400001525878906,8.0,159.3852393891376,1.6699999570846558,0.0,1
2025-01-29 06:29:11.902764+07:00,17.5,49.29999923706055,8.0,166.1809940308926,1.6699999570846558,0.0,1
2025-01-29 06:31:12.555221+07:00,17.600000381469727,49.20000076293945,8.0,157.56168165518034,1.6699999570846558,0.0,1
2025-01-29 06:33:13.084095+07:00,17.700000762939453,49.09999847412109,8.0,118.75681121039968,1.6699999570846558,0.0,1
2025-01-29 06:35:13.685819+07:00,17.600000381469727,49.09999847412109,8.0,165.01186102422315,1.6699999570846558,0.0,1
2025-01-29 06:37:14.614982+07:00,17.600000381469727,49.0,8.0,159.2754190172672,1.6699999570846558,0.0,1
2025-01-29 06:39:15.138924+07:00,17.700000762939453,48.900001525878906,8.0,159.57191561928505,1.6699999570846558,0.0,1
2025-01-29 06:41:15.764811+07:00,17.700000762939453,48.400001525878906,7.0,160.60008154228387,1.6699999570846558,0.0,1
2025-01-29 06:43:16.441179+07:00,17.700000762939453,48.400001525878906,8.0,119.96767241376416,1.6699999570846558,0.0,1
2025-01-29 06:45:17.120650+07:00,17.700000762939453,48.900001525878906,7.0,162.65364892571665,1.6699999570846558,0.0,1
2025-01-29 06:47:17.850351+07:00,17.700000762939453,49.29999923706055,7.0,111.8710802319872,1.6699999570846558,0.0,1
2025-01-29 06:49:18.418742+07:00,17.799999237060547,49.29999923706055,8.0,164.0510849153114,1.6699999570846558,0.0,1
2025-01-29 06:51:18.943691+07:00,17.799999237060547,49.20000076293945,8.0,127.82875814536678,1.6699999570846558,0.0,1
2025-01-29 06:53:19.734918+07:00,17.700000762939453,49.5,8.0,159.4785554046961,1.6699999570846558,0.0,1
2025-01-29 06:55:20.270895+07:00,17.700000762939453,49.20000076293945,8.0,162.02445607162653,1.6699999570846558,0.0,1
2025-01-29 06:57:21.095153+07:00,17.799999237060547,48.59999847412109,7.0,157.29770967844794,1.6699999570846558,0.0,1
2025-01-29 06:59:21.825682+07:00,17.799999237060547,48.70000076293945,8.0,159.09669332799095,1.6699999570846558,0.0,1
2025-01-29 07:01:22.452890+07:00,17.799999237060547,48.900001525878906,8.0,160.64986865109032,1.6699999570846558,0.0,1
2025-01-29 07:03:23.081871+07:00,17.799999237060547,49.20000076293945,8.0,157.34036128129642,1.6699999570846558,0.0,1
2025-01-29 07:05:23.807596+07:00,17.700000762939453,49.400001525878906,8.0,160.90666054188384,1.6699999570846558,0.0,1
2025-01-29 07:07:24.536873+07:00,17.700000762939453,48.79999923706055,8.0,160.92555134903674,1.6699999570846558,0.0,1
2025-01-29 07:09:25.068629+07:00,17.700000762939453,48.59999847412109,7.0,157.1587863232376,1.6699999570846558,0.0,1
2025-01-29 07:11:25.789490+07:00,17.799999237060547,48.29999923706055,8.0,129.99284950650002,1.6699999570846558,0.0,1
2025-01-29 07:13:26.530865+07:00,17.799999237060547,48.29999923706055,8.0,128.24687302467566,1.6699999570846558,0.0,1
2025-01-29 07:15:27.056278+07:00,17.799999237060547,48.5,7.0,163.17323085256268,1.6699999570846558,0.0,1
2025-01-29 07:17:27.785055+07:00,17.799999237060547,48.59999847412109,8.0,155.96513170765064,1.6699999570846558,0.0,1
2025-01-29 07:19:28.204249+07:00,17.799999237060547,49.0,8.0,157.9629581163053,1.6699999570846558,0.0,1
2025-01-29 07:21:29.030401+07:00,17.799999237060547,48.900001525878906,8.0,159.82679774177134,1.6699999570846558,0.0,1
2025-01-29 07:23:29.763115+07:00,17.799999237060547,48.79999923706055,8.0,158.3514801124353,1.6699999570846558,0.0,1
2025-01-29 07:25:30.192863+07:00,17.700000762939453,49.20000076293945,8.0,162.97815022641674,1.6699999570846558,0.0,1
2025-01-29 07:27:31.018484+07:00,17.600000381469727,49.5,8.0,163.35813268282496,1.6699999570846558,0.0,1
2025-01-29 07:29:31.769545+07:00,17.700000762939453,49.5,8.0,161.73323078746816,1.6699999570846558,0.0,1
2025-01-29 07:31:32.206237+07:00,17.799999237060547,49.70000076293945,8.0,158.16229495497305,1.6699999570846558,0.0,1
2025-01-29 07:33:32.929236+07:00,17.799999237060547,49.400001525878906,8.0,162.5093072968335,1.6699999570846558,0.0,1
2025-01-29 07:35:33.734045+07:00,17.799999237060547,48.900001525878906,8.0,163.86303319910309,1.6699999570846558,0.0,1
2025-01-29 07:37:34.186775+07:00,17.899999618530273,48.20000076293945,8.0,118.04195722923464,1.6699999570846558,0.0,1
2025-01-29 07:39:34.826887+07:00,17.899999618530273,47.70000076293945,8.0,166.5659236376627,1.6699999570846558,0.0,1
2025-01-29 07:41:35.715382+07:00,17.899999618530273,46.70000076293945,7.0,165.2395950447551,1.6699999570846558,0.0,1
2025-01-29 07:43:36.243608+07:00,17.899999618530273,46.70000076293945,8.0,114.18756592468526,1.6699999570846558,0.0,1
2025-01-29 07:45:36.751233+07:00,17.899999618530273,46.900001525878906,8.0,122.39999899757912,1.6699999570846558,0.0,1
2025-01-29 07:47:37.545009+07:00,17.899999618530273,46.79999923706055,8.0,155.2402744376359,1.6699999570846558,0.0,1
2025-01-29 07:49:38.160129+07:00,18.0,46.70000076293945,8.0,119.27407322873628,1.6699999570846558,0.0,1
2025-01-29 07:51:38.852492+07:00,18.0,46.70000076293945,8.0,161.95585228599748,1.6699999570846558,0.0,1
2025-01-29 07:53:39.499438+07:00,17.899999618530273,47.0,8.0,159.0709580033013,1.6699999570846558,0.0,1
2025-01-29 07:55:40.213153+07:00,18.0,46.900001525878906,8.0,152.0802978087449,1.6699999570846558,0.0,1
2025-01-29 07:57:40.837363+07:00,18.0,46.0,8.0,158.70093682547437,1.6699999570846558,0.0,1
2025-01-29 07:59:41.674294+07:00,18.0,45.79999923706055,8.0,135.20564495323606,1.6699999570846558,0.0,1
2025-01-29 08:01:42.193620+07:00,18.0,45.5,8.0,163.5683589564872,1.6699999570846558,0.0,1
2025-01-29 08:03:42.822432+07:00,17.899999618530273,45.5,8.0,156.78855547718524,1.6699999570846558,0.0,1
2025-01-29 08:05:43.557563+07:00,17.899999618530273,45.79999923706055,8.0,156.30326537519022,1.6699999570846558,0.0,1
2025-01-29 08:07:44.186855+07:00,17.899999618530273,45.09999847412109,8.0,164.18394912798365,1.6699999570846558,0.0,1
2025-01-29 08:09:44.813966+07:00,18.0,44.70000076293945,8.0,164.04046803265766,1.6699999570846558,0.0,1
2025-01-29 08:11:45.385111+07:00,18.0,44.400001525878906,8.0,164.60315142251858,1.6699999570846558,0.0,1
2025-01-29 08:13:46.167876+07:00,17.899999618530273,44.79999923706055,8.0,163.65165680559522,1.6699999570846558,0.0,1
2025-01-29 08:15:46.793100+07:00,18.0,44.29999923706055,8.0,161.99962809932842,1.6699999570846558,0.0,1
2025-01-29 08:17:47.466853+07:00,18.100000381469727,43.70000076293945,8.0,161.4780524871246,1.6699999570846558,0.0,1
2025-01-29 08:19:48.157802+07:00,18.0,44.29999923706055,8.0,159.05454543292254,1.6699999570846558,0.0,1
2025-01-29 08:21:48.782116+07:00,18.100000381469727,44.0,8.0,158.9630941212219,1.6699999570846558,0.0,1
2025-01-29 08:23:49.441397+07:00,18.200000762939453,44.29999923706055,7.0,164.67499809971963,2.5,0.0,1
2025-01-29 08:25:50.138895+07:00,18.200000762939453,44.09999847412109,8.0,163.28622350964716,2.5,0.0,1
2025-01-29 08:27:50.652757+07:00,18.200000762939453,42.900001525878906,8.0,157.64369535329013,30.0,0.0,1
2025-01-29 08:29:51.491613+07:00,18.100000381469727,42.400001525878906,8.0,160.6090780462812,28.32999992370605,0.0,1
2025-01-29 08:31:52.025630+07:00,18.100000381469727,42.900001525878906,8.0,124.33081025630956,28.32999992370605,0.0,1
2025-01-29 08:33:52.547765+07:00,18.0,43.59999847412109,8.0,158.36495968779326,27.5,0.0,1
2025-01-29 08:35:53.489860+07:00,18.200000762939453,44.29999923706055,7.0,164.83243653781815,31.670000076293945,0.0,1
2025-01-29 08:37:54.003682+07:00,18.299999237060547,44.70000076293945,7.0,161.52937358685128,30.82999992370605,0.0,1
2025-01-29 08:39:54.528122+07:00,18.299999237060547,45.0,8.0,157.9548880807364,30.82999992370605,0.0,1
2025-01-29 08:41:55.464221+07:00,18.399999618530277,45.70000076293945,8.0,158.64623657084738,30.82999992370605,0.0,1
2025-01-29 08:43:55.986825+07:00,18.299999237060547,45.900001525878906,8.0,164.6310490371599,30.82999992370605,0.0,1
2025-01-29 08:45:56.543985+07:00,18.299999237060547,46.0,7.0,124.3033945060914,30.82999992370605,0.0,1
2025-01-29 08:47:57.348024+07:00,18.299999237060547,46.0,7.0,163.22827467045397,30.82999992370605,0.0,1
2025-01-29 08:49:57.903204+07:00,18.299999237060547,46.0,7.0,163.8060603129672,30.82999992370605,0.0,1
2025-01-29 08:51:58.473092+07:00,18.299999237060547,46.29999923706055,8.0,158.4140951917142,30.82999992370605,0.0,1
2025-01-29 08:53:59.331713+07:00,18.299999237060547,45.79999923706055,7.0,162.75621298467237,31.670000076293945,0.0,1
2025-01-29 08:55:59.957930+07:00,18.399999618530277,44.900001525878906,7.0,165.03294679189815,30.82999992370605,0.0,1
2025-01-29 08:58:00.585765+07:00,18.299999237060547,45.29999923706055,8.0,165.19953316277375,30.82999992370605,0.0,1
2025-01-29 09:00:01.321744+07:00,18.299999237060547,44.79999923706055,8.0,165.33729910582258,31.670000076293945,0.0,1
2025-01-29 09:02:01.787775+07:00,18.299999237060547,44.900001525878906,7.0,162.2285931266595,31.670000076293945,0.0,1
2025-01-29 09:04:02.685688+07:00,18.299999237060547,44.59999847412109,8.0,158.9320658412539,31.670000076293945,0.0,1
2025-01-29 09:06:03.401781+07:00,18.299999237060547,44.70000076293945,8.0,117.59036727360586,31.670000076293945,0.0,1
2025-01-29 09:08:03.930657+07:00,18.299999237060547,44.59999847412109,8.0,159.51190547793078,34.16999816894531,0.0,1
2025-01-29 09:10:04.598364+07:00,18.399999618530277,44.5,8.0,160.74118663459208,34.16999816894531,0.0,1
2025-01-29 09:12:05.385534+07:00,18.399999618530277,44.0,8.0,156.0221113624927,34.16999816894531,0.0,1
2025-01-29 09:14:05.912319+07:00,18.399999618530277,44.400001525878906,8.0,121.85119453885729,34.16999816894531,0.0,1
2025-01-29 09:16:06.671558+07:00,18.399999618530277,44.29999923706055,8.0,163.3095447721442,34.16999816894531,0.0,1
2025-01-29 09:18:07.271732+07:00,18.399999618530277,44.29999923706055,8.0,165.87419199613942,34.16999816894531,0.0,1
2025-01-29 09:20:07.902418+07:00,18.399999618530277,44.900001525878906,8.0,161.21552215162347,34.16999816894531,0.0,1
2025-01-29 09:22:08.408259+07:00,18.5,45.59999847412109,7.0,157.37306847144976,34.16999816894531,0.0,1
2025-01-29 09:24:09.363856+07:00,18.5,45.400001525878906,8.0,164.12884253431952,34.16999816894531,0.0,1
2025-01-29 09:26:09.879221+07:00,18.5,44.400001525878906,8.0,159.29989842567912,34.16999816894531,0.0,1
2025-01-29 09:28:10.433461+07:00,18.399999618530277,44.09999847412109,8.0,112.0188598944623,34.16999816894531,0.0,1
2025-01-29 09:30:11.233300+07:00,18.399999618530277,44.29999923706055,7.0,160.5280603905477,34.16999816894531,0.0,1
2025-01-29 09:32:11.867836+07:00,18.399999618530277,44.59999847412109,8.0,144.5336194134964,34.16999816894531,0.0,1
2025-01-29 09:34:12.491440+07:00,18.5,45.79999923706055,7.0,155.5079450190966,34.16999816894531,0.0,1
2025-01-29 09:36:13.326173+07:00,18.5,45.5,7.0,160.04675718815605,34.16999816894531,0.0,1
2025-01-29 09:38:13.786259+07:00,18.600000381469727,46.29999923706055,8.0,160.88179043247737,32.5,0.0,1
